Route.Number,Seg.Number,Latitude,Longitude,Incident.Date,Time,Day,Road.Name,Crash.Severity,Direction,Light.Condition,Roadway.Type,Surface.Type,Type,Density.Score,DD.Check.Score,Seg.Density.Score,Seg.DD.Check.Score,Den.Top20Rt,Den.Top50Seg,DD.Top20Rt,DD.Top50Seg
631,652,38.085934,-78.478572,10/2/2010,12:00:00 AM,Mon,0 W RIO RD @ BERKMAR DR,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
631,652,38.005306,-78.52,8/7/2010,10:45:00 PM,Sat,0 OLD LYNCHBURG RD @ 5TH ST,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
767,1352,37.954706,-78.660587,1/6/2011,12:00:00 AM,Fri,0 RABBIT VALLEY RD @ MONACAN TR,,,,,,Arrest,0.020245399,0.007305936,0.014285714,0.007305936,No,No,No,No
250,451,38.055611,-78.59001,4/2/2011,12:00:00 AM,Mon,0 IVY RD @ DICKWOODS RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
1427,2052,38.074081,-78.468012,2/23/2012,12:00:00 AM,Mon,0 HILLSDALE RD @ E RIO RD,,,,,,Arrest,0.001874583,0.043835616,0.000294118,0.014611872,No,No,No,No
743,1279,38.151975,-78.479811,11/25/2012,12:00:00 AM,Wed,0 EARLYSVILLE RD @ RIDGEMONT RD,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
29,158,38.097066,-78.464677,1/19/2013,12:00:00 AM,Thu,0 SEMINOLE TR @ HILTON HGTS RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
20,21,38.030075,-78.479238,1/6/2013,12:00:00 AM,Fri,0 VALLEY ST/ E MAIN,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
737,1258,37.806471,-78.502638,2/24/2013,12:00:00 AM,Tue,0 MOUNTAIN VISTA RD/JAMES RIVER RD,,,,,,Arrest,0.024539877,0.007305936,0.025,0.007305936,No,No,No,No
845,1525,37.788357,-78.532894,2/16/2015,12:00:00 AM,Mon,0 TOTIER LAKE FARM,,,,,,Arrest,0.007142857,0.007305936,0,0.007305936,No,No,No,No
20,21,37.848069,-78.581513,7/7/2015,12:00:00 AM,Sat,0 SCOTTSVILLE RD @ ESMONT RD,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
29,158,37.995792,-78.581837,6/28/2010,12:00:00 AM,Sat,0 MONACAN TR RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
743,1279,38.149587,-78.475984,7/15/2016,5:50:00 AM,Sun,0 EARLSYVILLE RD & BENT OAKS DR,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
654,833,38.057797,-78.504926,10/8/2016,12:00:00 AM,Sun,0 BARRACKS RD @ RICKY RD,,,,,,Arrest,0.002079415,0.146118721,0.000454545,0.021917808,No,No,Yes,No
727,1226,37.825707,-78.489964,7/18/2015,3:25:00 AM,Wed,0 BLENHEIM RD @ BLACKS LN,,,,,,Arrest,0.033333333,0.058447489,0,0.058447489,No,No,No,Yes
250,451,38.048503,-78.717871,12/5/2015,12:00:00 AM,Thu,0 ROCKFISH GAP TNPK @ HILLSBORO LN,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
250,451,38.05172,-78.541558,12/14/2015,1:03:00 AM,Sat,0 IVY RD @ EDNAM DR,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
601,493,38.10269,-78.599878,2/27/2016,12:00:00 AM,Fri,0 GARTH RD/DECCA LN,,,,,,Arrest,0.017077528,0.306849315,0.000958904,0.051141553,Yes,Yes,Yes,Yes
743,1279,38.06481,-78.494242,3/5/2016,12:00:00 AM,Thu,0 HYDRAULIC RD@ DISTRICT AVE,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
631,652,38.005364,-78.516656,3/24/2016,12:00:00 AM,Tue,0 5TH ST EXT / I64,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
29,158,38.071336,-78.483448,7/26/2016,12:00:00 AM,Thu,0 SEMINOLE TR @ WESTFIELD RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.015483,-78.41194,8/14/2016,12:00:00 AM,Sat,0 RICHMOND RD & VDOT WAY,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
29,158,38.025952,-78.519117,11/13/2016,12:00:00 AM,Fri,0 BYPASS & FONTAINE AV EXT,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
29,158,38.062215,-78.491635,12/31/2016,12:00:00 AM,Tue,0 SEMINOLE TRL @ HYDRAULIC RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.045942,-78.516238,1/11/2010,12:19:00 PM,Wed,0 IVY RD/OLD IVY RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
772,1365,38.034899,-78.62888,7/28/2013,12:00:00 AM,Sat,0 64 WEST @ MM 119,,,,,,Arrest,0.028571429,0.014611872,0.028571429,0.014611872,No,No,No,No
250,451,38.030322,-78.443434,12/19/2010,12:00:00 AM,Thu,0 RICHMOND RD @ ROLKIN RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
29,158,38.132179,-78.435231,2/18/2012,12:00:00 AM,Wed,0 SEMINOLE TR @ PROFFIT RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.003881,-78.366109,10/7/2011,12:00:00 AM,Sat,0 RICHMOND RD @ HACKTOWN RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
656,846,38.061358,-78.508341,5/9/2016,12:00:00 AM,Mon,0 GEORGETOWN RD @ BARRACKS RD,,,,,,Arrest,0.0004375,0.051141553,0.0001875,0.021917808,No,No,No,No
643,769,38.104533,-78.423074,7/24/2016,5:56:00 AM,Tue,0 PROFFIT RD & POLO GROUNDS,,,,,,Arrest,0.003784422,0.043835616,0.005063291,0.029223744,No,No,No,No
631,652,38.063949,-78.463346,8/3/2016,12:00:00 AM,Tue,0 E RIO RD @ BELVEDERE BLVD,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
776,1370,38.198356,-78.534146,5/11/2013,12:00:00 AM,Wed,0 BUCK MTN FORD RD @ MARKWOOD RD,,,,,,Arrest,0.033333333,0.007305936,0.033333333,0.007305936,No,No,No,No
20,21,38.009339,-78.480065,1/16/2010,12:00:00 AM,Mon,0 SCOTTSVILLE RD @ I64,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
29,158,38.087917,-78.470486,3/23/2012,4:44:00 PM,Mon,0 SEMINOLE TR/WOODBROOK DR,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
1575,2302,38.123249,-78.445516,9/25/2014,12:00:00 AM,Wed,0 SEMINOLE TR AT AUSTIN DR,,,,,,Arrest,0.000711284,0.007305936,0.002564103,0.007305936,No,No,No,No
656,846,38.071201,-78.499088,6/5/2016,12:00:00 AM,Thu,0 GEORGETOWN RD @ HYDRAULIC RD,,,,,,Arrest,0.0004375,0.051141553,0.0001875,0.021917808,No,No,No,No
29,158,38.159089,-78.417899,9/3/2015,12:00:00 AM,Tue,0 SEMINOLE TR @ BOULDERS RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
29,158,38.113222,-78.452898,11/9/2015,12:00:00 AM,Mon,0 SEMINOLE TRL NB @ ASHWOOD BLVD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.013924,-78.39654,1/13/2016,12:00:00 AM,Fri,0 RICHMOND RD @ LOUISA RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
743,1279,38.061978,-78.49154,1/15/2016,12:00:00 AM,Sun,0 HYDRAULIC RD @ EMMET ST,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
250,451,38.015483,-78.41194,10/23/2014,12:00:00 AM,Mon,0 RICHMOND RD @ VDOT WAY,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
631,652,38.006338,-78.514447,2/14/2015,12:00:00 AM,Sat,0 5TH ST EXT & STAGECOACH RD,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
20,21,37.821268,-78.514343,4/6/2016,12:00:00 AM,Fri,0 SCOTTSVILLE RD @ FAIRVIEW FARM,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
631,652,38.000411,-78.527483,7/29/2016,12:00:00 AM,Sun,0 OLD LYNCHBURG RD @ HICKORY ST,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
1670,2395,38.11005,-78.441983,5/7/2010,12:00:00 AM,Sat,0 ASHWOOD BLVD @ POWELL CREEK DR,,,,,,Arrest,0.001209877,0.029223744,0.000392157,0.014611872,No,No,No,No
29,158,38.083951,-78.472827,4/20/2012,12:00:00 AM,Fri,0 SEMINOLE TR @ E RIO RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.030322,-78.443434,5/29/2012,12:00:00 AM,Sun,0 RICHMOND RD @ ROLKIN RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
20,21,38.064691,-78.420929,4/7/2010,12:00:00 AM,Sat,0 STONEY POINT RD @ BREEZEMONT DR,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
29,158,38.074031,-78.481024,4/17/2010,3:31:00 AM,Tue,0 SEMINOLE TR @ PREMIER CL,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
839,1517,38.102608,-78.591808,5/22/2010,12:00:00 AM,Sun,0 WHIPPOORWILL RD @ GARTH RD,,,,,,Arrest,0.003448276,0.007305936,0.003448276,0.007305936,No,No,No,No
743,1279,38.078173,-78.496107,5/24/2010,12:00:00 AM,Tue,0 HYDRAULIC RD @ WOODGATE CT,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
29,158,38.123249,-78.445516,6/1/2010,12:00:00 AM,Sun,0 SEMINOLE TRL @ EAST COAST GAS,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
769,1358,38.050858,-78.424413,6/11/2010,1:21:00 AM,Wed,0 ROCKY HOLLOW RD,,,,,,Arrest,0.012734584,0.03652968,0.004,0.021917808,No,No,No,No
20,21,38.068106,-78.415174,6/12/2010,12:00:00 AM,Thu,0 STONEY POINT RD @ WOLF TRAP,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
743,1279,38.082801,-78.490584,6/13/2010,12:00:00 AM,Fri,0 HYDRAULIC RD @ TOWNWOOD CT,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
20,21,38.064147,-78.422761,6/18/2010,12:00:00 AM,Wed,0 STONY POINT RD @ THURMANS TRACT,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
20,21,38.072879,-78.409881,6/20/2010,12:00:00 AM,Fri,0 STONY POINT RD @ RED BUD,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
606,536,38.135752,-78.442137,6/26/2010,12:00:00 AM,Thu,0 AIRPORT RD @ TIMBERWOOD BLVD,,,,,,Arrest,0.006814507,0.094977169,0.000166667,0.007305936,No,No,No,No
29,158,38.076683,-78.478647,7/15/2010,12:00:00 AM,Sun,0 SEMINOLE TRAIL @ SHOPPERS WORLD CT,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
743,1279,38.068617,-78.497447,7/24/2010,12:00:00 AM,Tue,0 HYDRAULIC RD AT WHITEWOOD RD,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
743,1279,38.082801,-78.490584,7/25/2010,12:00:00 AM,Wed,0 EARLYSVILLE @ HYDRAULIC,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
743,1279,38.15723,-78.433062,8/12/2010,1:13:00 AM,Thu,0 EARYLSVILLE RD @ DICKERSON RD,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
29,158,38.185322,-78.401169,9/3/2010,3:13:00 AM,Tue,0 SEMINOLE TR @ FRAYS MILL RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
656,846,38.068258,-78.501102,9/4/2010,12:00:00 AM,Wed,0 GEORGETOWN RD @ BARCLAY APARTMENTS,,,,,,Arrest,0.0004375,0.051141553,0.0001875,0.021917808,No,No,No,No
29,158,38.18523,-78.400918,9/18/2010,12:00:00 AM,Wed,0 SEMINOLE TRAIL @ BURNLEY STATION RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
20,21,38.074756,-78.405726,10/1/2010,12:40:00 AM,Sun,0 STONY POINT RD @ HAMMOCKS GAP,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
643,769,38.102605,-78.460232,10/7/2010,2:29:00 AM,Sat,0 RIO MILLS RD @ SEMINOLE TR,,,,,,Arrest,0.003784422,0.043835616,0.005063291,0.029223744,No,No,No,No
743,1279,38.082801,-78.490584,10/8/2010,12:00:00 AM,Sun,0 HYDRAULIC RD @ EARLYSVILLE RD,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
676,965,38.065503,-78.591381,10/10/2010,12:00:00 AM,Tue,0 OWENSVILLE RD & ANDREW LN,,,,,,Arrest,0.010248568,0.197260274,0.002941176,0.014611872,Yes,No,Yes,No
29,158,38.125811,-78.44266,10/16/2010,12:00:00 AM,Mon,0 SEMINOLE TRAIL @ TOWNCENTER DR,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
29,158,38.102605,-78.460232,10/31/2010,12:00:00 AM,Tue,0 SEMINOLE TRL @ RIO RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
29,158,38.121215,-78.447297,11/6/2010,2:53:00 AM,Fri,0 SEMINOLE TRAIL @ HOLLYMEAD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
240,307,38.014394,-78.484909,11/16/2010,12:00:00 AM,Mon,0 THREE NOTCHED RD @ CROZET SELF STORAGE,,,,,,Arrest,0.005622565,0.233789954,0.000441176,0.021917808,No,No,Yes,No
29,158,38.164262,-78.414284,12/5/2010,1:49:00 AM,Thu,0 SEMINOLE TR @ AUSTIN CT,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
6,1,37.808317,-78.520264,12/10/2010,12:00:00 AM,Tue,0 IRISH RD @ WILLIS LN,,,,,,Arrest,0.022074779,0.226484018,0.009,0.065753425,Yes,Yes,Yes,Yes
250,451,38.026479,-78.438854,12/11/2010,12:00:00 AM,Wed,0 RICHMOND RD @ PANTOP MTN RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
29,158,38.129698,-78.437942,2/20/2011,12:00:00 AM,Fri,0 SEMINOLE TR @ TIMBERWOOD BLVD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
816,1485,38.052828,-78.438563,4/18/2011,1:17:00 AM,Wed,0 KEY WEST @ STONY POINT RD,,,,,,Arrest,0.0040201,0.007305936,0.0125,0.007305936,No,No,No,No
20,21,38.068106,-78.415174,4/20/2011,12:00:00 AM,Fri,0 STONY POINT RD @ WOLFTRAP,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
250,451,38.009146,-78.378735,4/28/2011,1:02:00 AM,Sat,0 RICHMOND RD @ GLENMORE WAY,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
250,451,38.021302,-78.43132,5/9/2011,12:00:00 AM,Mon,0 RICHMOND RD & I 64,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
250,451,38.021302,-78.43132,6/6/2011,12:16:00 AM,Fri,0 RICHMOND RD @ I64 EAST,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
615,580,38.091826,-78.251678,6/18/2011,12:00:00 AM,Wed,0 LINDSAY RD @ EVEREYY LN,,,,,,Arrest,0.005797101,0.014611872,0.003448276,0.007305936,No,No,No,No
601,493,38.047957,-78.520381,9/24/2011,12:00:00 AM,Tue,0 OLD IVY RD @ BYPASS,,,,,,Arrest,0.017077528,0.306849315,0.000958904,0.051141553,Yes,Yes,Yes,Yes
648,795,38.039197,-78.338362,10/15/2011,2:22:00 AM,Sun,0 LOUISA RD & CLARKS TRACT,,,,,,Arrest,0.005555556,0.014611872,0,0.014611872,No,No,No,No
29,158,38.062215,-78.491635,11/11/2011,3:41:00 AM,Wed,0 SEMINOLE TR @ HYDRAULIC RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.05536,-78.576895,3/17/2012,12:00:00 AM,Tue,0 IVY RD AT VDOT WAY,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
708,1122,37.968669,-78.63536,10/2/2011,12:00:00 AM,Mon,0 TAYLORS GAP @ ROCK BRANCH RD,,,,,,Arrest,0.022244837,0.138812785,0.001818182,0.014611872,Yes,No,No,No
692,1082,37.97767,-78.681134,4/1/2012,12:00:00 AM,Sun,0 PLANK RD @ EDGE VALLEY RD,,,,,,Arrest,0.022813036,0.226484018,0.004285714,0.021917808,Yes,No,Yes,No
601,493,38.115747,-78.636345,12/8/2012,12:00:00 AM,Sun,0 GARTH RD @ LAKE ALBEMARLE RD,,,,,,Arrest,0.017077528,0.306849315,0.000958904,0.051141553,Yes,Yes,Yes,Yes
29,158,38.125811,-78.44266,4/28/2014,6:00:00 AM,Sat,0 SEMINOLE TR/TOWNCENTER DR,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
743,1279,38.079945,-78.494346,10/19/2014,12:00:00 AM,Thu,0 HYDRAULIC RD @ WEBLAND DR,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
29,158,38.143901,-78.427241,11/9/2014,4:00:00 AM,Mon,0 SEMINOLE TRL/CYPRESS DR,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
743,1279,38.08048,-78.490837,4/6/2015,12:00:00 AM,Fri,0 HYDRAULIC RD/TOWNWOOD DR,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
727,1226,37.904405,-78.488501,2/21/2015,12:00:00 AM,Sat,0 BLENHEIM RD @ SECRETARYS RD,,,,,,Arrest,0.033333333,0.058447489,0,0.058447489,No,No,No,Yes
1485,2176,38.006726,-78.398262,6/21/2015,12:00:00 AM,Sat,0 RANDOLPH MILL LN,,,,,,Arrest,0.01,0.007305936,0.01,0.007305936,No,No,No,No
729,1229,38.005727,-78.402335,7/19/2014,12:00:00 AM,Thu,0 N MILTON RD @ MILTON RD,,,,,,Arrest,0.011018371,0.226484018,0.004166667,0.03652968,Yes,Yes,Yes,No
250,451,38.061927,-78.511941,4/16/2015,12:00:00 AM,Mon,0 N BYPASS @ BARRACKS RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
29,158,38.070142,-78.484511,8/27/2013,12:00:00 AM,Fri,0 SEMINOLE TRL S @ GREENBRIER DR,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
240,307,38.069991,-78.700446,8/4/2010,5:42:00 PM,Wed,0 CROZET AVE @ THREE NOTCHD RD,,,,,,Arrest,0.005622565,0.233789954,0.000441176,0.021917808,No,No,Yes,No
631,652,38.005306,-78.52,5/27/2013,12:00:00 AM,Fri,0 OLD LYNCHBURG RD @ 5TH ST,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
29,158,38.02096,-78.540276,9/14/2013,12:00:00 AM,Sat,0 MONACAN TR @ I64,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.021302,-78.43132,11/9/2013,12:00:00 AM,Mon,0 RICHMOND RD @ I64,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
743,1279,38.062215,-78.491635,11/10/2013,12:00:00 AM,Tue,0 SEMINOLE TR & HYDRAULIC RD,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
29,158,38.125811,-78.44266,3/22/2014,12:00:00 AM,Sun,0 SEMINOLE TRL @ TOWN CENTER BLVD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.020884,-78.430554,9/5/2014,12:00:00 AM,Thu,0 RICHMOND RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
29,158,38.026204,-78.531429,12/16/2014,12:00:00 AM,Mon,0 FONTAINE EXT @ THE DEAD END,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
743,1279,38.075432,-78.498112,2/27/2016,12:00:00 AM,Fri,0 WHITEWOOD & HYDRAULIC,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
250,451,38.030322,-78.443434,3/13/2016,6:15:00 AM,Fri,0 RICHMOND RD / ROLKIN RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
1411,1998,38.068941,-78.49197,7/31/2016,12:00:00 AM,Tue,0 BLACKBIRD LN & INGLEWOOD DR,,,,,,Arrest,0.01247613,0.058447489,0.003448276,0.021917808,No,No,No,No
250,451,38.029828,-78.806913,2/22/2013,12:00:00 AM,Sun,0 ROCKFISH GAP TNPK @ CRITZERS SHOP RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
1801,2514,38.079848,-78.468446,12/20/2015,12:00:00 AM,Fri,0 MALLSIDE FOREST CT,,,,,,Arrest,0.025,0.014611872,0.0125,0.007305936,No,No,No,No
708,1122,38.026442,-78.63303,2/5/2012,12:00:00 AM,Thu,0 DRY BRIDGE RD,,,,,,Arrest,0.022244837,0.138812785,0.001818182,0.014611872,Yes,No,No,No
29,158,38.062215,-78.491635,3/6/2014,12:00:00 AM,Fri,0 SEMINOLE TRL & HYDRAULIC RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
29,158,38.074031,-78.481024,4/30/2014,12:00:00 AM,Mon,0 SEMINOLE TR @ BRANCHLANDS BLVD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
250,451,38.051149,-78.531395,5/3/2014,12:00:00 AM,Tue,0 IVY RD & WHITE GABLES RD,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
1213,1874,38.002235,-78.525856,6/27/2014,12:00:00 AM,Fri,0 SUNSET AVE EXT @ OLD LYNCHBURG RD,,,,,,Arrest,0.038461538,0.073059361,0.038461538,0.073059361,No,Yes,No,Yes
250,451,38.043409,-78.727445,11/8/2014,12:00:00 AM,Sun,0 ROCKFISH GAP TNPK @ I 64,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
601,493,38.087465,-78.54316,12/25/2014,12:00:00 AM,Wed,0 GARTH RD @ GARTH HOUSE LN,,,,,,Arrest,0.017077528,0.306849315,0.000958904,0.051141553,Yes,Yes,Yes,Yes
631,652,38.000411,-78.527483,3/3/2010,12:00:00 AM,Tue,0 OLD LYNCHBURG RD @ HICKORY ST,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
20,21,37.864976,-78.555244,2/27/2013,4:30:00 PM,Fri,0 SCOTTSVILLE RD @ PLANK RD,,,,,,Arrest,0.030377569,1.56347032,0.008723404,0.299543379,Yes,Yes,Yes,Yes
240,307,38.05527,-78.698516,4/15/2011,12:00:00 AM,Sun,0 CROZET AV @ MEADOWS DR,,,,,,Arrest,0.005622565,0.233789954,0.000441176,0.021917808,No,No,Yes,No
743,1279,38.236871,-78.386599,6/14/2013,7:00:00 PM,Sat,0 ADVANCE MILLS RD AT FRAYS MILL RD,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
616,584,37.990285,-78.339108,3/17/2010,12:00:00 AM,Tue,0 BLACK CAT RD @ MORIAH WAY,,,,,,Arrest,0.00234717,0.051141553,0.000192308,0.007305936,No,No,No,No
250,451,38.018601,-78.429163,11/14/2010,12:00:00 AM,Sat,0 RICHMOND RD @ NORTH HILL,,,,,,Arrest,0.016825849,1.928767123,0.007682927,0.460273973,Yes,No,Yes,Yes
29,158,38.02096,-78.540276,4/30/2010,12:00:00 AM,Mon,0 MONACAN TR @ I-64,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
743,1279,38.068617,-78.497447,5/7/2011,12:00:00 AM,Sat,0 HYDRAULIC RD/GARDEN CT,,,,,,Arrest,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
29,158,38.075451,-78.47875,8/10/2011,12:00:00 AM,Tue,0 SEMINOLE TRL / AIRPORT RD,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
631,652,38.066213,-78.454272,12/17/2011,6:02:00 AM,Tue,0 E RIO RD / DUNLORA DR,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
631,652,38.066967,-78.466304,9/19/2012,12:00:00 AM,Thu,0 E RIO RD @ GREENBRIER DR,,,,,,Arrest,0.022779613,1.234703196,0.76,0.277625571,Yes,Yes,Yes,Yes
29,158,38.079633,-78.475713,3/17/2012,12:00:00 AM,Tue,0 SEMINOLE TR @ FASHION SQ DR,,,,,,Arrest,0.012304447,2.527853881,0.0085,0.745205479,Yes,No,Yes,Yes
22,103,38.013924,-78.39654,10/12/2014,12:00:00 AM,Thu,0 LOUISA RD & RICHMOND RD,,,,,,Arrest,0.005519566,0.219178082,0.001058824,0.065753425,No,Yes,Yes,Yes
